-27.6718,117.878,418.7,71,"81 Great Northern Hwy, Lake Austin, WA 6640, Australia"
-27.2825,-70.0442,834.86,116,"31-CH, Copiapo, Atacama 1530000, Chile"
-27.2128,-65.0848,325,714,"9, Leales, Tucuman, Argentina"
-27.2097,143.055,11575,0,"Eromanga, QLD, Australia"
-27.1498,30.4409,1408.95,2586,"R543, Mkhondo, Mpumalanga 2380, South Africa"
-26.9199,28.5487,1558.92,152,"N3, Dipaleseng, Mpumalanga 2410, South Africa"
-26.8896,138.125,2150.15,0,"NA"
-26.7668,-70.7523,14.6,42,"Longitudinal Norte, Caldera, Atacama 1570000, Chile"
-26.7081,125.762,480.36,5,"Great Central Rd, Gibson Desert South, WA 0872, Australia"
-26.7953,152.998,53,4839,"Steve Irwin Way, Landsborough, QLD 4550, Australia"
-26.6189,118.474,528.07,95,"3995 Great Northern Hwy, Meekatharra, WA 6642, Australia"
-26.5452,141.119,11642,1,"Tanbar, QLD, Australia"
-26.4268,133.248,415.91,29,"Stuart Hwy, De Rose Hill, SA 0872, Australia"
-26.3399,125.271,475.49,2,"Hunt Oil Rd, Gibson Desert South, WA 0872, Australia"
-26.3362,140.53,11635,1,"NA"
-26.1487,28.31,1698.48,3129,"65 Hanekam St, Benoni, Gauteng 1501, South Africa"
-25.9222,16.6854,1523.35,44,"C27, Berseba, Karas, Namibia"
-25.9776,136.833,2148.92,1,"Simpson, NT, Australia"
-25.786,20.0173,949.59,10,"Mier, Northern Cape, South Africa"
-25.678,30.2281,1588.22,173,"N4, eNtokozweni, Mpumalanga 1170, South Africa"
-25.6916,138.766,11668,1,"Birdsville, QLD, Australia"
-25.6271,144.499,10797,4,"Adavale, QLD, Australia"
-25.4893,-56.8109,127,77,"2, Itacurub de la Cordillera, Cordillera, Paraguay"
-25.4498,-55.0651,275.07,97,"7, Km. 48, Alto Paran, Paraguay"
-25.4899,31.53,340,6469,"N4, Nkomazi, Mpumalanga, South Africa"
-25.3508,17.8746,1032.59,1,"B1, Gibeon, Hardap, Namibia"
-25.2419,21.8889,1035.96,23,"Boso Trl, Kgalagadi, Western, Botswana"
-25.2205,133.06,425.04,179,"Lasseter Hwy, Ghan, NT 0872, Australia"
-25.1337,28.3097,1111.38,341,"Platinum Hwy, Bela-Bela, Limpopo 0480, South Africa"
-25.1231,128.449,615.7,3,"Great Central Rd, Ngaanyatjarra-Giles, WA 0872, Australia"
-25.1591,146.491,455.1,146,"Landsborough Hwy, Yandarlo, QLD 4478, Australia"
-24.9127,-69.9074,2155,30,"Longitudinal Norte, Taltal, Antofagasta 1300000, Chile"
-24.8206,18.7731,1077.16,5,"Mariental Rural, Hardap, Namibia"
-24.6487,18.026,1202.6,18,"M29, Mariental Rural, Hardap, Namibia"
-24.5029,-54.1256,413.02,82,"BR-163, Marechal Cndido Rondon, PR 85960-000, Brazil"
-24.5794,15.6918,703.36,90,"Gibeon, Hardap, Namibia"
-24.4983,20.4572,1086.43,17,"Kannaguass-Kaa, Kgalagadi, Western, Botswana"
-24.434,135.473,11719,3,"Hale, NT, Australia"
-24.2835,116.946,399.57,16,"Dooley Downs Rd, East Lyons River, WA 6705, Australia"
-24.2262,143.369,10844,0,"Stonehenge, QLD, Australia"
-24.1687,-174.01,1560.56,2,"NA"
-24.1359,-69.388,2723.1,310,"Antofagasta, Antofagasta 1240000, Chile"
-24.138,17.6752,1226.8,33,"B1, Mariental Rural, Hardap, Namibia"
-23.9032,24.9361,1086.91,45,"B127, Kweneng, South Eastern, Botswana"
-23.9362,133.288,606.73,221,"Larapinta Dr, Hugh, NT 0872, Australia"
-23.8719,22.1658,1122,14,"Kgalagadi, Western, Botswana"
-23.7994,132.342,687.96,424,"Street, Namatjira, NT 0872, Australia"
-23.6594,150.083,94.83,573,"Capricorn Hwy, Westwood, QLD 4702, Australia"
-23.5468,141.899,10826,0,"Opalton, QLD, Australia"
-23.5439,145.167,260,20,"Landsborough Hwy, Barcaldine, QLD 4725, Australia"
-23.4788,-57.6624,72.72,8,"5, Zona Pozo Colorado-Puerto Militar, Presidente Hayes, Paraguay"
-23.3119,15.5997,947.52,175,"C14 & D1998, Arandis, Erongo, Namibia"
-22.8546,-171.793,1600.21,2,"NA"
-22.8774,-59.5121,115.01,132,"9, Zona 25 Leguas Este, Presidente Hayes, Paraguay"
-22.7048,117.805,749.94,1356,"Tom Price-Paraburdoo Rd, Tom Price, WA 6751, Australia"
-22.4317,114.025,49,63,"Minilya-Exmouth Rd, Exmouth Gulf, WA 6707, Australia"
-22.3882,143.029,178.46,5,"Landsborough Hwy, Opalton, QLD 4733, Australia"
-22.2128,128.148,1980.74,2,"Gibson Desert North, WA, Australia"
-22.0257,-50.1343,443,1977,"Pompia - SP, Pompia, SP 17580-000, Brazil"
-22.0346,27.2828,994.14,93,"A1, Central, Eastern, Botswana"
-21.9398,-41.6316,55.89,443,"Rodovia Governador Mrio Covas, Campos dos Goytacazes, RJ 28010-550, Brazil"
-21.9213,133.548,514.92,85,"Stuart Hwy, Anmatjere, NT 0872, Australia"
-21.8295,114.148,3.02,10,"Yardie Creek Rd, North West Cape, WA 6707, Australia"
-21.8951,149.393,24,200,"Bruce Hwy, Carmila, QLD 4739, Australia"
-21.8533,165.941,60.7,970,"New Caledonia"
-21.656,-42.3688,185.19,477,"BR-393, Pirapetinga, MG 36730-000, Brazil"
-21.5044,16.8544,1448.82,187,"B1, Okahandja, Otjozondjupa, Namibia"
-21.4622,127.881,11168,2,"Gibson Desert North, WA, Australia"
-21.3597,15.4205,953,124,"D2306, Daures, Erongo, Namibia"
-21.0505,-54.4992,442.36,52,"BR-163, Sidrolndia, MS 79170-000, Brazil"
-21.0612,34.5208,55.41,112,"EN1, Machanga, Sofala, Mozambique"
-20.8092,-43.8084,1007.6,1438,"BR-040, Cristiano Otoni, MG 36426-000, Brazil"
-20.8548,126.666,11181,2,"Tanami, WA, Australia"
-20.7813,140.119,271.23,93,"Barkly Hwy, Cloncurry, QLD 4824, Australia"
-20.6526,141.974,155.87,35,"Flinders Hwy, Julia Creek, QLD 4823, Australia"
-20.549,33.5508,10726.5,664,"Chitobe, Manica, Mozambique"
-20.5176,47.2473,1292,1847,"Madagascar"
-20.431,29.8324,1040.76,309,"A9, Mberengwa, Midlands, Zimbabwe"
-20.3849,-42.9047,417.35,193,"MG-262, Ponte Nova, MG 35430-228, Brazil"
-20.3456,119.057,25.13,71,"Great Northern Hwy, De Grey, WA 6722, Australia"
-19.7925,15.9052,1285,279,"C38, Kamanjab, Kunene, Namibia"
-19.6582,-62.0007,2230.88,110,"Charagua, Santa Cruz, Bolivia"
-19.5121,146.256,409,390,"Hervey Range Rd, Dotswood, QLD 4820, Australia"
-19.0018,-42.1268,191,1644,"BR-381, Governador Valadares, MG 35060-360, Brazil"
-18.9627,46.9287,1379,376,"1, Madagascar"
-18.1192,-68.7614,4073.72,440,"I-4, Curahuara de Carangas, Oruro, Bolivia"
-18.1967,125.568,128.4,150,"4 Flynn Dr, Fitzroy Crossing, WA 6765, Australia"
-18.0412,23.3218,963.86,483,"Linyanti, Zambezi, Namibia"
-17.655,-65.6066,3649.3,349,"Calle 23, Vacas, Cochabamba, Bolivia"
-17.5441,146.228,4.38,533,"NA"
-16.6836,-166.871,73.8,379,"NA"
-15.9801,-56.468,166.18,20,"MT-060, Nossa Senhora do Livramento, MT 78170-000, Brazil"
-15.7574,46.2072,58.5,442,"MajorRoad, Madagascar"
-15.4869,126.305,413.8,763,"Kalumburu Rd, Drysdale River, WA 6740, Australia"
-15.0133,143.65,70.41,172,"Peninsula Developmental Rd, Laura, QLD 4871, Australia"
-14.322,-67.3776,172.69,263,"SR-8, Reyes, Beni, Bolivia"
-12.8573,14.8337,1336.28,89,"Ganda, Benguela, Angola"
-10.2455,-76.4753,11800.8,338,"Colpas, Huanuco, Peru"
-9.63656,-55.9411,3651.11,90,"Alta Floresta - MT, Alta Floresta, MT 78580-000, Brazil"
-9.52855,-77.529,3059.91,59,"Avenida Toribio de Luzuriaga, Huaraz, Ancash, Peru"
-9.06761,-78.5769,39.79,49,"Chimbote, Ancash, Peru"
-8.35678,-78.8763,102.2,200,"Vir, La Libertad, Peru"
-8.37076,114.677,14.9,2564,"Jalan Raya Mendoyo-Gilimanuk, Mendoyo, Bali, Indonesia"
-7.3326,108.671,46.1,298,"Jalan Raya Banjar Majenang, Wanareja, Central Java, Indonesia"
-6.92648,110.166,43,171,"Jalan Kendal-Weleri, Patebon, Central Java 51314, Indonesia"
-5.9195,38.8386,1458.79,1737,"NA"
-5.73642,-35.2047,6,1513,"Avenida Litornea, 702, Extremoz, RN 59575-000, Brazil"
-5.35847,105.246,673.44,205,"Jalan Soekarno-Hatta, Bandar Lampung, Lampung, Indonesia"
-4.21152,105.254,35.5,246,"Jalan Lintas Timur, Way Serdang, Lampung, Indonesia"
-3.25432,145.079,53,250,"NA"
-1.36136,-80.6445,358.71,445,"E483, Puerto de Cayo, Manab, Ecuador"
-1.04015,-79.9153,243.17,768,"Highway, Pichincha, Manab, Ecuador"
-0.685643,-78.3604,3933.1,2123,"Archidona, Napo, Ecuador"
-0.677139,10.2308,34.18,121,"Gabon"
-0.618373,30.9742,1277.23,1379,"Street, Kiruhura, Western, Uganda"
-0.0288177,-91.6033,18.87,38,"NA"
0.028502,-77.3571,531.11,692,"E45, Gonzalo Pizarro, Sucumbos, Ecuador"
0,-19.0943,3.40282e+38,0,"NA"
0.005493,52.6575,3.05,146,"NA"
1.41918,-75.8722,317.85,544,"Beln de los Andaquies, Caqueta 186010, Colombia"
1.4348,21.626,-1.77754e+06,51,"Congo (DRC)"
3.17014,32.9195,991.72,1157,"Kitgum-Acholibur, Pader, Northern, Uganda"
3.4124,-60.8915,112.61,723,"Boa Vista, RR 69301-380, Brazil"
3.74129,101.461,44.64,4842,"Lebuhraya Utara-Selatan, Hulu Bernam Timur, Perak 35900, Malaysia"
4.51424,-74.5524,1951.61,3348,"La Naveta, Cundinamarca department 252657, Colombia"
4.97055,12.9066,602,358,"Cameroon"
5.03594,-75.4725,2098.4,1482,"Avenida Alberto Mendoza Hoyos, Manizales, Caldas 170003, Colombia"
6.06377,80.8371,17.92,1204,"Street, Netolpitiya North, Southern, Sri Lanka"
6.39598,75.8212,108.01,156,"NA"
6.80389,-8.80481,264.98,196,"Liberia"
7.59077,100.055,15.1,414,"Phetkasem Road, Phatthalung, Phatthalung 93000, Thailand"
7.80949,98.5457,9.4,1332,"NA"
7.90701,-74.4851,10996.4,1357,"Montecristo, Bolvar department 134070, Colombia"
7.92224,126.076,33.15,7422,"Daang Maharlika, Monkayo, Davao Region, Philippines"
8.28462,-82.0821,35.4,392,"Carretera Interamericana, San Lorenzo, Chiriqu, Panama"
9.08286,1.88582,289.58,849,"NA"
9.0169,36.1688,1380.59,376,"Ethiopia"
9.0849,40.8671,1773.77,330,"4, Ethiopia"
9.809,-75.4749,94.83,400,"90, San Onofre, Sucre department 707018, Colombia"
